Date,strategy,baseline
1988-03-11,1.5966916007110044,2.6952870787184793
1988-04-01,1.7546560549741983,3.0457930864833287
1988-04-22,2.0779442796332583,4.013848051528285
1988-05-13,2.0155613883661587,4.173019751023887
1988-06-03,2.6700166484021484,4.956500202890268
1988-06-24,4.6071915645943164,7.87625374209378
1988-07-15,4.669197746636101,9.229736025994
1988-08-05,4.732683142738592,10.010862964277294
1988-08-26,4.545885516350246,7.605952296750829
1988-09-16,4.4678235082830255,7.134552389505728
1988-10-07,4.057880127974933,7.525746733068885
1988-10-28,4.4486124357924055,8.983840620723427
1988-11-18,5.368142935561217,8.987905040186476
1988-12-09,5.322632440181971,10.37999420467932
1988-12-30,5.358329549899436,11.146419203500159
1989-01-20,5.999847158915378,14.827400975222801
1989-02-10,6.00854859053379,18.347133832340887
1989-03-03,6.037445574869132,16.731008783615025
1989-03-24,6.229382888960761,17.84832482164161
1989-04-14,6.710562989404487,19.364673237789248
1989-05-05,6.881371971558082,21.72577869882616
1989-05-26,6.791652932591711,21.991635550686965
1989-06-16,7.268439349386413,18.591953031531972
1989-07-07,6.99570426099082,18.825905873702894
1989-07-28,8.789872288632004,21.868514842514614
1989-08-18,9.330698895877124,24.938436915576702
1989-09-08,9.54974720936283,25.381839596696494
1989-09-29,9.79626325422716,26.89417329876663
1989-10-20,8.820131199037123,24.10643667259515
1989-11-10,9.040384867288386,24.06588509155354
1989-12-01,9.613673160559095,26.25719051944064
1989-12-22,10.369348951240568,29.244828930491508
1990-01-12,10.790157590849983,32.88579135441324
1990-02-02,10.116006138071587,31.809945650582435
1990-02-23,10.333871615771955,32.35620456278255
1990-03-16,10.463949156386978,31.025788247642836
1990-04-06,8.52932352739862,28.841189823907897
1990-04-27,7.973295809405588,27.82771946552826
1990-05-18,9.732739712147108,31.241840647378737
1990-06-08,9.923390615849272,34.06644350647444
1990-06-29,9.20915030444954,32.718557595797904
1990-07-20,9.837848838321936,36.290031953722306
1990-08-10,9.236844949472037,27.71004471936112
1990-08-31,7.777337465256231,24.199054116116173
1990-09-21,5.80167700639225,20.224420522977198
1990-10-12,4.987554062571858,17.0544585603471
1990-11-02,5.015977170623316,18.05615020877812
1990-11-23,4.255392239256288,17.213630152790657
1990-12-14,4.70039741805931,19.888024763000303
1991-01-04,3.770160211238938,17.258210437253055
1991-01-25,3.7874795923771263,16.592436041169563
1991-02-15,4.85805387514085,24.81307808441244
1991-03-08,5.553727715820015,29.71014311434847
1991-03-29,5.126641391507212,30.606876116191884
1991-04-19,5.4382081764844665,33.32498025061662
1991-05-10,4.858410750305724,32.46541265835843
1991-05-31,5.581197361109696,32.333048726759884
1991-06-21,5.503611463290085,32.803481092347
1991-07-12,5.975711929240916,32.68940917291009
1991-08-02,6.616123115708724,35.73747802862877
1991-08-23,5.449862421882992,31.789436214371264
1991-09-13,5.53241199768955,34.13334052014868
1991-10-04,5.871729861021052,35.480904724512484
1991-10-25,5.475207521712125,34.98599734100151
1991-11-15,6.096125300311723,38.49388612086413
1991-12-06,5.188235851974449,35.54566476157727
1991-12-27,4.58019346314871,38.230806684775644
1992-01-17,5.349361853259964,46.72786842397636
1992-02-07,5.521895858806701,52.49529183288264
1992-02-28,5.145158168771118,55.4916393057719
1992-03-20,4.844570666903799,59.475520528858155
1992-04-10,3.4780013789805935,62.41057216240843
1992-05-01,3.790397345161985,68.35428312468015
1992-05-22,4.099152811163915,74.13289944019171
1992-06-12,3.649550138266285,72.83603061765804
1992-07-03,3.363317724308448,67.18612403628164
1992-07-24,8.446219160654984,70.29366316985643
1992-08-14,8.141868808844613,71.91515794553435
1992-09-04,7.573767874359117,75.2915535673835
1992-09-25,7.515613976198825,80.55219657311751
1992-10-16,7.760949396469551,79.61072083517395
1992-11-06,8.365969501163036,91.50433542701204
1992-11-27,8.372041085593173,88.05161961177201
1992-12-18,8.718768503897437,92.61727884453701
1993-01-08,10.821313428968963,123.36315610226767
1993-01-29,13.086992495610517,142.86437151190006
1993-02-19,13.336532852251096,166.57487045680335
1993-03-12,13.907721824107306,210.95410158142187
1993-04-02,13.954880934840832,245.61460543413529
1993-04-23,14.59323424086853,295.2067842763192
